id,date,HIC,well,scene,label,area,intensity_max-DAPI Class,row,column,chelation,media
2024-08-07 25x 48HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_95_94_P11-F9.ome__0__Image:0,2024-08-07,48,F9,P11-F9,163,0.030801620000000002,0.0,F,9,100uM DFP,NGM
2024-08-07 25x 48HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_95_94_P11-F9.ome__0__Image:0,2024-08-07,48,F9,P11-F9,164,1160.65124403,1.0,F,9,100uM DFP,NGM
2024-08-07 25x 48HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_95_94_P11-F9.ome__0__Image:0,2024-08-07,48,F9,P11-F9,165,0.93944941,0.0,F,9,100uM DFP,NGM
2024-08-07 25x 48HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_95_94_P11-F9.ome__0__Image:0,2024-08-07,48,F9,P11-F9,166,0.6160324,0.0,F,9,100uM DFP,NGM
2024-08-07 25x 48HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_95_94_P11-F9.ome__0__Image:0,2024-08-07,48,F9,P11-F9,167,0.41582187000000004,0.0,F,9,100uM DFP,NGM
2024-08-07 25x 48HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_95_94_P11-F9.ome__0__Image:0,2024-08-07,48,F9,P11-F9,168,3.6499919700000003,0.0,F,9,100uM DFP,NGM
2024-08-07 25x 48HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_95_94_P11-F9.ome__0__Image:0,2024-08-07,48,F9,P11-F9,169,3.21876929,0.0,F,9,100uM DFP,NGM
2024-08-07 25x 48HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_95_94_P11-F9.ome__0__Image:0,2024-08-07,48,F9,P11-F9,170,0.13860729,0.0,F,9,100uM DFP,NGM
2024-08-07 25x 48HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_95_94_P11-F9.ome__0__Image:0,2024-08-07,48,F9,P11-F9,171,0.56982997,0.0,F,9,100uM DFP,NGM
2024-08-07 25x 48HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_95_94_P11-F9.ome__0__Image:0,2024-08-07,48,F9,P11-F9,172,0.73923888,0.0,F,9,100uM DFP,NGM
2024-08-07 25x 48HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_95_94_P11-F9.ome__0__Image:0,2024-08-07,48,F9,P11-F9,173,0.29261539000000003,0.0,F,9,100uM DFP,NGM
2024-08-07 25x 48HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_95_94_P11-F9.ome__0__Image:0,2024-08-07,48,F9,P11-F9,174,0.38502025,0.0,F,9,100uM DFP,NGM
2024-08-07 25x 48HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_95_94_P11-F9.ome__0__Image:0,2024-08-07,48,F9,P11-F9,175,0.13860729,0.0,F,9,100uM DFP,NGM
2024-08-07 25x 48HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_95_94_P11-F9.ome__0__Image:0,2024-08-07,48,F9,P11-F9,176,0.93944941,0.0,F,9,100uM DFP,NGM
2024-08-07 25x 48HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_95_94_P11-F9.ome__0__Image:0,2024-08-07,48,F9,P11-F9,177,2.38712555,0.0,F,9,100uM DFP,NGM
2024-08-07 25x 48HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_95_94_P11-F9.ome__0__Image:0,2024-08-07,48,F9,P11-F9,178,1.61708505,0.0,F,9,100uM DFP,NGM
2024-08-07 25x 48HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_95_94_P11-F9.ome__0__Image:0,2024-08-07,48,F9,P11-F9,179,0.13860729,0.0,F,9,100uM DFP,NGM
2024-08-07 25x 48HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_95_94_P11-F9.ome__0__Image:0,2024-08-07,48,F9,P11-F9,180,0.23101215000000003,0.0,F,9,100uM DFP,NGM
2024-08-07 25x 48HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_95_94_P11-F9.ome__0__Image:0,2024-08-07,48,F9,P11-F9,181,0.60063159,0.0,F,9,100uM DFP,NGM
2024-08-07 25x 48HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_95_94_P11-F9.ome__0__Image:0,2024-08-07,48,F9,P11-F9,182,24.62589519,0.0,F,9,100uM DFP,NGM
2024-08-07 25x 48HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_95_94_P11-F9.ome__0__Image:0,2024-08-07,48,F9,P11-F9,183,0.35421863000000003,0.0,F,9,100uM DFP,NGM
2024-08-07 25x 48HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_95_94_P11-F9.ome__0__Image:0,2024-08-07,48,F9,P11-F9,184,1.47847776,0.0,F,9,100uM DFP,NGM
2024-08-07 25x 48HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_95_94_P11-F9.ome__0__Image:0,2024-08-07,48,F9,P11-F9,185,13.013684450000001,0.0,F,9,100uM DFP,NGM
2024-08-07 25x 48HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_95_94_P11-F9.ome__0__Image:0,2024-08-07,48,F9,P11-F9,186,1.46307695,0.0,F,9,100uM DFP,NGM
2024-08-07 25x 48HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_95_94_P11-F9.ome__0__Image:0,2024-08-07,48,F9,P11-F9,187,1.32446966,0.0,F,9,100uM DFP,NGM
2024-08-07 25x 48HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_95_94_P11-F9.ome__0__Image:0,2024-08-07,48,F9,P11-F9,188,6.360534530000001,0.0,F,9,100uM DFP,NGM
2024-08-07 25x 48HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_95_94_P11-F9.ome__0__Image:0,2024-08-07,48,F9,P11-F9,189,0.60063159,0.0,F,9,100uM DFP,NGM
2024-08-07 25x 48HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_95_94_P11-F9.ome__0__Image:0,2024-08-07,48,F9,P11-F9,190,1.9713036800000001,0.0,F,9,100uM DFP,NGM
2024-08-07 25x 48HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_95_94_P11-F9.ome__0__Image:0,2024-08-07,48,F9,P11-F9,191,1.29366804,0.0,F,9,100uM DFP,NGM
2024-08-07 25x 48HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_95_94_P11-F9.ome__0__Image:0,2024-08-07,48,F9,P11-F9,192,1.7402915300000001,0.0,F,9,100uM DFP,NGM
2024-08-07 25x 48HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_95_94_P11-F9.ome__0__Image:0,2024-08-07,48,F9,P11-F9,193,0.7700405,0.0,F,9,100uM DFP,NGM
2024-08-07 25x 48HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_95_94_P11-F9.ome__0__Image:0,2024-08-07,48,F9,P11-F9,194,41.012357030000004,0.0,F,9,100uM DFP,NGM
2024-08-07 25x 48HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_95_94_P11-F9.ome__0__Image:0,2024-08-07,48,F9,P11-F9,195,0.81624293,0.0,F,9,100uM DFP,NGM
2024-08-07 25x 48HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_95_94_P11-F9.ome__0__Image:0,2024-08-07,48,F9,P11-F9,196,24.98011382,0.0,F,9,100uM DFP,NGM
2024-08-07 25x 48HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_95_94_P11-F9.ome__0__Image:0,2024-08-07,48,F9,P11-F9,197,0.66223483,0.0,F,9,100uM DFP,NGM
2024-08-07 25x 48HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_95_94_P11-F9.ome__0__Image:0,2024-08-07,48,F9,P11-F9,198,1.61708505,0.0,F,9,100uM DFP,NGM
2024-08-07 25x 48HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_95_94_P11-F9.ome__0__Image:0,2024-08-07,48,F9,P11-F9,199,17.74173312,0.0,F,9,100uM DFP,NGM
2024-08-07 25x 48HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_95_94_P11-F9.ome__0__Image:0,2024-08-07,48,F9,P11-F9,200,1.8480972000000002,0.0,F,9,100uM DFP,NGM
2024-08-07 25x 48HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_95_94_P11-F9.ome__0__Image:0,2024-08-07,48,F9,P11-F9,201,0.030801620000000002,0.0,F,9,100uM DFP,NGM
2024-08-07 25x 48HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_95_94_P11-F9.ome__0__Image:0,2024-08-07,48,F9,P11-F9,202,0.04620243,0.0,F,9,100uM DFP,NGM
2024-08-07 25x 48HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_95_94_P11-F9.ome__0__Image:0,2024-08-07,48,F9,P11-F9,203,0.015400810000000001,0.0,F,9,100uM DFP,NGM
2024-08-07 25x 72HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_110_109_P4-H9.ome__0__Image:0,2024-08-07,72,H9,P4-H9,1,1.00105265,0.0,H,9,100uM DFO,NGM
2024-08-07 25x 72HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_110_109_P4-H9.ome__0__Image:0,2024-08-07,72,H9,P4-H9,2,0.38502025,0.0,H,9,100uM DFO,NGM
2024-08-07 25x 72HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_110_109_P4-H9.ome__0__Image:0,2024-08-07,72,H9,P4-H9,3,0.36961944,0.0,H,9,100uM DFO,NGM
2024-08-07 25x 72HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_110_109_P4-H9.ome__0__Image:0,2024-08-07,72,H9,P4-H9,4,0.061603240000000004,0.0,H,9,100uM DFO,NGM
2024-08-07 25x 72HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_110_109_P4-H9.ome__0__Image:0,2024-08-07,72,H9,P4-H9,5,0.55442916,0.0,H,9,100uM DFO,NGM
2024-08-07 25x 72HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_110_109_P4-H9.ome__0__Image:0,2024-08-07,72,H9,P4-H9,6,0.18480972,0.0,H,9,100uM DFO,NGM
2024-08-07 25x 72HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_110_109_P4-H9.ome__0__Image:0,2024-08-07,72,H9,P4-H9,7,0.7084372600000001,0.0,H,9,100uM DFO,NGM
2024-08-07 25x 72HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_110_109_P4-H9.ome__0__Image:0,2024-08-07,72,H9,P4-H9,8,0.6314332100000001,0.0,H,9,100uM DFO,NGM
2024-08-07 25x 72HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_110_109_P4-H9.ome__0__Image:0,2024-08-07,72,H9,P4-H9,9,0.6314332100000001,0.0,H,9,100uM DFO,NGM
2024-08-07 25x 72HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_110_109_P4-H9.ome__0__Image:0,2024-08-07,72,H9,P4-H9,10,0.73923888,0.0,H,9,100uM DFO,NGM
2024-08-07 25x 72HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_110_109_P4-H9.ome__0__Image:0,2024-08-07,72,H9,P4-H9,11,0.23101215000000003,0.0,H,9,100uM DFO,NGM
2024-08-07 25x 72HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_110_109_P4-H9.ome__0__Image:0,2024-08-07,72,H9,P4-H9,12,0.09240486,0.0,H,9,100uM DFO,NGM
2024-08-07 25x 72HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_110_109_P4-H9.ome__0__Image:0,2024-08-07,72,H9,P4-H9,13,0.5082267300000001,0.0,H,9,100uM DFO,NGM
2024-08-07 25x 72HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_110_109_P4-H9.ome__0__Image:0,2024-08-07,72,H9,P4-H9,14,0.32341701,0.0,H,9,100uM DFO,NGM
2024-08-07 25x 72HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_110_109_P4-H9.ome__0__Image:0,2024-08-07,72,H9,P4-H9,15,0.52362754,0.0,H,9,100uM DFO,NGM
2024-08-07 25x 72HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_110_109_P4-H9.ome__0__Image:0,2024-08-07,72,H9,P4-H9,16,0.35421863000000003,0.0,H,9,100uM DFO,NGM
2024-08-07 25x 72HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_110_109_P4-H9.ome__0__Image:0,2024-08-07,72,H9,P4-H9,17,0.061603240000000004,0.0,H,9,100uM DFO,NGM
2024-08-07 25x 72HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_110_109_P4-H9.ome__0__Image:0,2024-08-07,72,H9,P4-H9,18,0.56982997,0.0,H,9,100uM DFO,NGM
2024-08-07 25x 72HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_110_109_P4-H9.ome__0__Image:0,2024-08-07,72,H9,P4-H9,19,1.540081,0.0,H,9,100uM DFO,NGM
2024-08-07 25x 72HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_110_109_P4-H9.ome__0__Image:0,2024-08-07,72,H9,P4-H9,20,2.57193527,0.0,H,9,100uM DFO,NGM
2024-08-07 25x 72HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_110_109_P4-H9.ome__0__Image:0,2024-08-07,72,H9,P4-H9,21,0.5852307800000001,0.0,H,9,100uM DFO,NGM
2024-08-07 25x 72HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_110_109_P4-H9.ome__0__Image:0,2024-08-07,72,H9,P4-H9,22,0.07700405,0.0,H,9,100uM DFO,NGM
2024-08-07 25x 72HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_110_109_P4-H9.ome__0__Image:0,2024-08-07,72,H9,P4-H9,23,0.46202430000000005,0.0,H,9,100uM DFO,NGM
2024-08-07 25x 72HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_110_109_P4-H9.ome__0__Image:0,2024-08-07,72,H9,P4-H9,24,0.3080162,0.0,H,9,100uM DFO,NGM
2024-08-07 25x 72HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_110_109_P4-H9.ome__0__Image:0,2024-08-07,72,H9,P4-H9,25,517.97544273,1.0,H,9,100uM DFO,NGM
2024-08-07 25x 72HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_110_109_P4-H9.ome__0__Image:0,2024-08-07,72,H9,P4-H9,26,0.5082267300000001,0.0,H,9,100uM DFO,NGM
2024-08-07 25x 72HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_110_109_P4-H9.ome__0__Image:0,2024-08-07,72,H9,P4-H9,27,0.5852307800000001,0.0,H,9,100uM DFO,NGM
2024-08-07 25x 72HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_110_109_P4-H9.ome__0__Image:0,2024-08-07,72,H9,P4-H9,28,1.13965994,0.0,H,9,100uM DFO,NGM
2024-08-07 25x 72HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_110_109_P4-H9.ome__0__Image:0,2024-08-07,72,H9,P4-H9,29,0.52362754,0.0,H,9,100uM DFO,NGM
2024-08-07 25x 72HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_110_109_P4-H9.ome__0__Image:0,2024-08-07,72,H9,P4-H9,30,1.3552712800000002,0.0,H,9,100uM DFO,NGM
2024-08-07 25x 72HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_110_109_P4-H9.ome__0__Image:0,2024-08-07,72,H9,P4-H9,31,1.4168745200000001,0.0,H,9,100uM DFO,NGM
2024-08-07 25x 72HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_110_109_P4-H9.ome__0__Image:0,2024-08-07,72,H9,P4-H9,32,0.38502025,0.0,H,9,100uM DFO,NGM
2024-08-07 25x 72HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_110_109_P4-H9.ome__0__Image:0,2024-08-07,72,H9,P4-H9,33,0.36961944,0.0,H,9,100uM DFO,NGM
2024-08-07 25x 72HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_110_109_P4-H9.ome__0__Image:0,2024-08-07,72,H9,P4-H9,34,0.27721458,0.0,H,9,100uM DFO,NGM
2024-08-07 25x 72HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_110_109_P4-H9.ome__0__Image:0,2024-08-07,72,H9,P4-H9,35,0.47742511000000004,0.0,H,9,100uM DFO,NGM
2024-08-07 25x 72HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_110_109_P4-H9.ome__0__Image:0,2024-08-07,72,H9,P4-H9,36,0.60063159,0.0,H,9,100uM DFO,NGM
2024-08-07 25x 72HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_110_109_P4-H9.ome__0__Image:0,2024-08-07,72,H9,P4-H9,37,0.29261539000000003,0.0,H,9,100uM DFO,NGM
2024-08-07 25x 72HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_110_109_P4-H9.ome__0__Image:0,2024-08-07,72,H9,P4-H9,38,0.061603240000000004,0.0,H,9,100uM DFO,NGM
2024-08-07 25x 72HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_110_109_P4-H9.ome__0__Image:0,2024-08-07,72,H9,P4-H9,39,0.56982997,0.0,H,9,100uM DFO,NGM
2024-08-07 25x 72HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_110_109_P4-H9.ome__0__Image:0,2024-08-07,72,H9,P4-H9,40,0.38502025,0.0,H,9,100uM DFO,NGM
2024-08-07 25x 72HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_110_109_P4-H9.ome__0__Image:0,2024-08-07,72,H9,P4-H9,41,0.33881782000000005,0.0,H,9,100uM DFO,NGM
2024-08-07 25x 72HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_110_109_P4-H9.ome__0__Image:0,2024-08-07,72,H9,P4-H9,42,0.09240486,0.0,H,9,100uM DFO,NGM
2024-08-07 25x 72HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_110_109_P4-H9.ome__0__Image:0,2024-08-07,72,H9,P4-H9,43,0.7854413100000001,0.0,H,9,100uM DFO,NGM
2024-08-07 25x 72HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_110_109_P4-H9.ome__0__Image:0,2024-08-07,72,H9,P4-H9,44,0.46202430000000005,0.0,H,9,100uM DFO,NGM
2024-08-07 25x 72HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_110_109_P4-H9.ome__0__Image:0,2024-08-07,72,H9,P4-H9,45,0.41582187000000004,0.0,H,9,100uM DFO,NGM
2024-08-07 25x 72HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_17_12_P6-B9.ome__0__Image:0,2024-08-07,72,B9,P6-B9,1,0.07700405,0.0,B,9,Control,NGM
2024-08-07 25x 72HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_17_12_P6-B9.ome__0__Image:0,2024-08-07,72,B9,P6-B9,2,1.3860729,0.0,B,9,Control,NGM
2024-08-07 25x 72HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_17_12_P6-B9.ome__0__Image:0,2024-08-07,72,B9,P6-B9,3,0.8316437400000001,0.0,B,9,Control,NGM
2024-08-07 25x 72HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_17_12_P6-B9.ome__0__Image:0,2024-08-07,72,B9,P6-B9,4,0.44662349,0.0,B,9,Control,NGM
2024-08-07 25x 72HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_17_12_P6-B9.ome__0__Image:0,2024-08-07,72,B9,P6-B9,5,0.36961944,0.0,B,9,Control,NGM
2024-08-07 25x 72HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_17_12_P6-B9.ome__0__Image:0,2024-08-07,72,B9,P6-B9,6,1.8172955800000001,0.0,B,9,Control,NGM
2024-08-07 25x 72HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_17_12_P6-B9.ome__0__Image:0,2024-08-07,72,B9,P6-B9,7,1.00105265,0.0,B,9,Control,NGM
2024-08-07 25x 72HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_17_12_P6-B9.ome__0__Image:0,2024-08-07,72,B9,P6-B9,8,1.7556923400000002,0.0,B,9,Control,NGM
2024-08-07 25x 72HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_17_12_P6-B9.ome__0__Image:0,2024-08-07,72,B9,P6-B9,9,0.061603240000000004,0.0,B,9,Control,NGM
2024-08-07 25x 72HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_17_12_P6-B9.ome__0__Image:0,2024-08-07,72,B9,P6-B9,10,0.6160324,0.0,B,9,Control,NGM
2024-08-07 25x 72HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_17_12_P6-B9.ome__0__Image:0,2024-08-07,72,B9,P6-B9,11,0.7700405,0.0,B,9,Control,NGM
2024-08-07 25x 72HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_17_12_P6-B9.ome__0__Image:0,2024-08-07,72,B9,P6-B9,12,0.04620243,0.0,B,9,Control,NGM
2024-08-07 25x 72HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_17_12_P6-B9.ome__0__Image:0,2024-08-07,72,B9,P6-B9,13,0.061603240000000004,0.0,B,9,Control,NGM
2024-08-07 25x 72HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_17_12_P6-B9.ome__0__Image:0,2024-08-07,72,B9,P6-B9,14,0.38502025,0.0,B,9,Control,NGM
2024-08-07 25x 72HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_17_12_P6-B9.ome__0__Image:0,2024-08-07,72,B9,P6-B9,15,0.061603240000000004,0.0,B,9,Control,NGM
2024-08-07 25x 72HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_17_12_P6-B9.ome__0__Image:0,2024-08-07,72,B9,P6-B9,16,0.35421863000000003,0.0,B,9,Control,NGM
2024-08-07 25x 72HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_17_12_P6-B9.ome__0__Image:0,2024-08-07,72,B9,P6-B9,17,0.030801620000000002,0.0,B,9,Control,NGM
2024-08-07 25x 72HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_17_12_P6-B9.ome__0__Image:0,2024-08-07,72,B9,P6-B9,18,0.18480972,0.0,B,9,Control,NGM
2024-08-07 25x 72HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_17_12_P6-B9.ome__0__Image:0,2024-08-07,72,B9,P6-B9,19,0.46202430000000005,0.0,B,9,Control,NGM
2024-08-07 25x 72HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_17_12_P6-B9.ome__0__Image:0,2024-08-07,72,B9,P6-B9,20,0.44662349,0.0,B,9,Control,NGM
2024-08-07 25x 72HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_17_12_P6-B9.ome__0__Image:0,2024-08-07,72,B9,P6-B9,21,0.89324698,0.0,B,9,Control,NGM
2024-08-07 25x 72HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_17_12_P6-B9.ome__0__Image:0,2024-08-07,72,B9,P6-B9,22,0.72383807,0.0,B,9,Control,NGM
2024-08-07 25x 72HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_17_12_P6-B9.ome__0__Image:0,2024-08-07,72,B9,P6-B9,23,0.24641296000000001,0.0,B,9,Control,NGM
2024-08-07 25x 72HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_17_12_P6-B9.ome__0__Image:0,2024-08-07,72,B9,P6-B9,24,0.6314332100000001,0.0,B,9,Control,NGM
2024-08-07 25x 72HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_17_12_P6-B9.ome__0__Image:0,2024-08-07,72,B9,P6-B9,25,0.80084212,0.0,B,9,Control,NGM
2024-08-07 25x 72HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_17_12_P6-B9.ome__0__Image:0,2024-08-07,72,B9,P6-B9,26,0.09240486,0.0,B,9,Control,NGM
2024-08-07 25x 72HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_17_12_P6-B9.ome__0__Image:0,2024-08-07,72,B9,P6-B9,27,0.18480972,0.0,B,9,Control,NGM
2024-08-07 25x 72HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_17_12_P6-B9.ome__0__Image:0,2024-08-07,72,B9,P6-B9,28,7.669603380000001,0.0,B,9,Control,NGM
2024-08-07 25x 72HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_17_12_P6-B9.ome__0__Image:0,2024-08-07,72,B9,P6-B9,29,0.47742511000000004,0.0,B,9,Control,NGM
2024-08-07 25x 72HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_17_12_P6-B9.ome__0__Image:0,2024-08-07,72,B9,P6-B9,30,0.23101215000000003,0.0,B,9,Control,NGM
2024-08-07 25x 72HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_17_12_P6-B9.ome__0__Image:0,2024-08-07,72,B9,P6-B9,31,2.44872879,0.0,B,9,Control,NGM
2024-08-07 25x 72HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_17_12_P6-B9.ome__0__Image:0,2024-08-07,72,B9,P6-B9,32,0.13860729,0.0,B,9,Control,NGM
2024-08-07 25x 72HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_17_12_P6-B9.ome__0__Image:0,2024-08-07,72,B9,P6-B9,33,0.13860729,0.0,B,9,Control,NGM
2024-08-07 25x 72HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_17_12_P6-B9.ome__0__Image:0,2024-08-07,72,B9,P6-B9,34,1.30906885,0.0,B,9,Control,NGM
2024-08-07 25x 72HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_17_12_P6-B9.ome__0__Image:0,2024-08-07,72,B9,P6-B9,35,0.44662349,0.0,B,9,Control,NGM
2024-08-07 25x 72HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_17_12_P6-B9.ome__0__Image:0,2024-08-07,72,B9,P6-B9,36,0.030801620000000002,0.0,B,9,Control,NGM
2024-08-07 25x 72HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_17_12_P6-B9.ome__0__Image:0,2024-08-07,72,B9,P6-B9,37,10.56495566,0.0,B,9,Control,NGM
2024-08-07 25x 72HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_17_12_P6-B9.ome__0__Image:0,2024-08-07,72,B9,P6-B9,38,0.6314332100000001,0.0,B,9,Control,NGM
2024-08-07 25x 72HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_17_12_P6-B9.ome__0__Image:0,2024-08-07,72,B9,P6-B9,39,0.46202430000000005,0.0,B,9,Control,NGM
2024-08-07 25x 72HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_17_12_P6-B9.ome__0__Image:0,2024-08-07,72,B9,P6-B9,40,5.51348998,0.0,B,9,Control,NGM
2024-08-07 25x 72HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_17_12_P6-B9.ome__0__Image:0,2024-08-07,72,B9,P6-B9,41,0.6314332100000001,0.0,B,9,Control,NGM
2024-08-07 25x 72HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_17_12_P6-B9.ome__0__Image:0,2024-08-07,72,B9,P6-B9,42,0.3080162,0.0,B,9,Control,NGM
2024-08-07 25x 72HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_17_12_P6-B9.ome__0__Image:0,2024-08-07,72,B9,P6-B9,43,0.18480972,0.0,B,9,Control,NGM
2024-08-07 25x 72HIC NCOA4 647 FT 568 PHALL 488 DAPI OBL_17_12_P6-B9.ome__0__Image:0,2024-08-07,72,B9,P6-B9,44,1.2628664200000002,0.0,B,9,Control,NGM
